File Name;Sign Type;Sign Group;Sign Class;TS Class;Class ID;Lightning;Image Source
'P1840295_1.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840297_1.jpg';'WD';27;3;'WD',27,3;53;'Night';'Panasonic Camera'
'P1840297_2.jpg';'WD';22;1;'WD',22,1;48;'Night';'Panasonic Camera'
'P1840298_1.jpg';'WD';22;1;'WD',22,1;48;'Night';'Panasonic Camera'
'P1840298_2.jpg';'WD';27;3;'WD',27,3;53;'Night';'Panasonic Camera'
'P1840300_1.jpg';'WD';36;1;'WD',36,1;62;'Night';'Panasonic Camera'
'P1840301_1.jpg';'RP';7;50;'RP',7,50;21;'Night';'Panasonic Camera'
'P1840301_2.jpg';'RP';10;1;'RP',10,1;29;'Night';'Panasonic Camera'
'P1840302_1.jpg';'WD';8;1;'WD',8,1;39;'Night';'Panasonic Camera'
'P1840303_1.jpg';'WD';36;1;'WD',36,1;62;'Night';'Panasonic Camera'
'P1840303_2.jpg';'RP';7;50;'RP',7,50;21;'Night';'Panasonic Camera'
'P1840303_3.jpg';'RP';10;1;'RP',10,1;29;'Night';'Panasonic Camera'
'P1840303_4.jpg';'RP';10;1;'RP',10,1;29;'Night';'Panasonic Camera'
'P1840303_5.jpg';'RP';10;1;'RP',10,1;29;'Night';'Panasonic Camera'
'P1840304_1.jpg';'RP';10;1;'RP',10,1;29;'Night';'Panasonic Camera'
'P1840304_2.jpg';'RP';10;1;'RP',10,1;29;'Night';'Panasonic Camera'
'P1840304_3.jpg';'RP';10;1;'RP',10,1;29;'Night';'Panasonic Camera'
'P1840304_4.jpg';'RP';10;1;'RP',10,1;29;'Night';'Panasonic Camera'
'P1840305_1.jpg';'WD';14;2;'WD',14,2;43;'Night';'Panasonic Camera'
'P1840305_2.jpg';'GI';9;1;'GI',9,1;1;'Night';'Panasonic Camera'
'P1840306_1.jpg';'RP';11;1;'RP',11,1;30;'Night';'Panasonic Camera'
'P1840306_2.jpg';'WD';14;2;'WD',14,2;43;'Night';'Panasonic Camera'
'P1840307_1.jpg';'WD';7;1;'WD',7,1;37;'Night';'Panasonic Camera'
'P1840309_1.jpg';'RP';1;1;'RP',1,1;6;'Night';'Panasonic Camera'
'P1840310_1.jpg';'RP';1;1;'RP',1,1;6;'Night';'Panasonic Camera'
'P1840311_1.jpg';'RP';1;1;'RP',1,1;6;'Night';'Panasonic Camera'
'P1840312_1.jpg';'RM';1;6;'RM',1,6;3;'Night';'Panasonic Camera'
'P1840313_1.jpg';'GI';9;1;'GI',9,1;1;'Night';'Panasonic Camera'
'P1840314_1.jpg';'GI';9;1;'GI',9,1;1;'Night';'Panasonic Camera'
'P1840315_1.jpg';'GI';9;1;'GI',9,1;1;'Night';'Panasonic Camera'
'P1840316_1.jpg';'WD';8;1;'WD',8,1;39;'Night';'Panasonic Camera'
'P1840317_1.jpg';'RP';7;50;'RP',7,50;21;'Night';'Panasonic Camera'
'P1840317_2.jpg';'RP';4;1;'RP',4,1;10;'Night';'Panasonic Camera'
'P1840317_3.jpg';'WD';27;5;'WD',27,5;54;'Night';'Panasonic Camera'
'P1840318_1.jpg';'WD';27;5;'WD',27,5;54;'Night';'Panasonic Camera'
'P1840318_2.jpg';'RP';4;1;'RP',4,1;10;'Night';'Panasonic Camera'
'P1840319_1.jpg';'WD';27;5;'WD',27,5;54;'Night';'Panasonic Camera'
'P1840319_2.jpg';'RP';4;1;'RP',4,1;10;'Night';'Panasonic Camera'
'P1840321_1.jpg';'WD';22;1;'WD',22,1;48;'Night';'Panasonic Camera'
'P1840322_1.jpg';'WD';22;1;'WD',22,1;48;'Night';'Panasonic Camera'
'P1840323_1.jpg';'RP';6;5;'RP',6,5;16;'Night';'Panasonic Camera'
'P1840324_1.jpg';'WD';31;1;'WD',31,1;60;'Night';'Panasonic Camera'
'P1840325_1.jpg';'WD';36;1;'WD',36,1;62;'Night';'Panasonic Camera'
'P1840325_2.jpg';'WD';23;1;'WD',23,1;49;'Night';'Panasonic Camera'
'P1840327_1.jpg';'WD';36;1;'WD',36,1;62;'Night';'Panasonic Camera'
'P1840327_2.jpg';'WD';23;1;'WD',23,1;49;'Night';'Panasonic Camera'
'P1840328_1.jpg';'WD';23;1;'WD',23,1;49;'Night';'Panasonic Camera'
'P1840328_2.jpg';'WD';36;1;'WD',36,1;62;'Night';'Panasonic Camera'
'P1840330_1.jpg';'GI';9;1;'GI',9,1;1;'Night';'Panasonic Camera'
'P1840332_1.jpg';'GI';9;1;'GI',9,1;1;'Night';'Panasonic Camera'
'P1840333_1.jpg';'GI';9;1;'GI',9,1;1;'Night';'Panasonic Camera'
'P1840335_1.jpg';'RM';1;7;'RM',1,7;4;'Night';'Panasonic Camera'
'P1840336_1.jpg';'WD';16;1;'WD',16,1;46;'Night';'Panasonic Camera'
'P1840337_1.jpg';'GI';9;1;'GI',9,1;1;'Night';'Panasonic Camera'
'P1840338_1.jpg';'GI';9;1;'GI',9,1;1;'Night';'Panasonic Camera'
'P1840343_1.jpg';'WD';23;1;'WD',23,1;49;'Raining';'Panasonic Camera'
'P1840343_2.jpg';'WD';36;1;'WD',36,1;62;'Raining';'Panasonic Camera'
'P1840344_1.jpg';'WD';28;2;'WD',28,2;57;'Raining';'Panasonic Camera'
'P1840345_1.jpg';'RP';6;4;'RP',6,4;15;'Raining';'Panasonic Camera'
'P1840346_1.jpg';'RP';6;5;'RP',6,5;16;'Raining';'Panasonic Camera'
'P1840347_1.jpg';'RP';6;5;'RP',6,5;16;'Raining';'Panasonic Camera'
'P1840348_1.jpg';'WD';7;1;'WD',7,1;37;'Raining';'Panasonic Camera'
'P1840348_2.jpg';'WD';23;1;'WD',23,1;49;'Raining';'Panasonic Camera'
'P1840348_3.jpg';'RP';1;1;'RP',1,1;6;'Raining';'Panasonic Camera'
'P1840348_4.jpg';'RP';6;2;'RP',6,2;13;'Raining';'Panasonic Camera'
'P1840349_1.jpg';'RP';6;5;'RP',6,5;16;'Raining';'Panasonic Camera'
'P1840349_2.jpg';'WD';36;1;'WD',36,1;62;'Raining';'Panasonic Camera'
'P1840349_3.jpg';'WD';23;1;'WD',23,1;49;'Raining';'Panasonic Camera'
'P1840349_4.jpg';'WD';7;1;'WD',7,1;37;'Raining';'Panasonic Camera'
'P1840350_1.jpg';'RP';6;5;'RP',6,5;16;'Raining';'Panasonic Camera'
'P1840351_1.jpg';'WD';28;2;'WD',28,2;57;'Raining';'Panasonic Camera'
'P1840352_1.jpg';'RP';7;80;'RP',7,80;24;'Raining';'Panasonic Camera'
'P1840353_1.jpg';'RP';7;80;'RP',7,80;24;'Raining';'Panasonic Camera'
'P1840354_1.jpg';'RP';7;80;'RP',7,80;24;'Raining';'Panasonic Camera'
'P1840355_1.jpg';'RP';7;40;'RP',7,40;20;'Raining';'Panasonic Camera'
'P1840356_1.jpg';'RP';7;40;'RP',7,40;20;'Raining';'Panasonic Camera'
'P1840356_2.jpg';'T';1;1;'T',1,1;34;'Raining';'Panasonic Camera'
'P1840356_3.jpg';'RP';6;5;'RP',6,5;16;'Raining';'Panasonic Camera'
'P1840357_1.jpg';'RP';6;5;'RP',6,5;16;'Raining';'Panasonic Camera'
'P1840357_2.jpg';'T';1;1;'T',1,1;34;'Raining';'Panasonic Camera'
'P1840357_3.jpg';'RP';7;40;'RP',7,40;20;'Raining';'Panasonic Camera'
'P1840358_1.jpg';'T';1;1;'T',1,1;34;'Raining';'Panasonic Camera'
'P1840358_2.jpg';'RP';6;5;'RP',6,5;16;'Raining';'Panasonic Camera'
'P1840359_1.jpg';'RP';6;5;'RP',6,5;16;'Raining';'Panasonic Camera'
'P1840359_2.jpg';'T';1;1;'T',1,1;34;'Raining';'Panasonic Camera'
'P1840360_1.jpg';'RP';7;80;'RP',7,80;24;'Raining';'Panasonic Camera'
'P1840361_1.jpg';'WD';27;5;'WD',27,5;54;'Raining';'Panasonic Camera'
'P1840362_1.jpg';'WD';27;5;'WD',27,5;54;'Raining';'Panasonic Camera'
'P1840363_1.jpg';'WD';23;1;'WD',23,1;49;'Raining';'Panasonic Camera'
'P1840363_2.jpg';'WD';36;1;'WD',36,1;62;'Raining';'Panasonic Camera'
'P1840364_1.jpg';'WD';36;1;'WD',36,1;62;'Raining';'Panasonic Camera'
'P1840364_2.jpg';'WD';23;1;'WD',23,1;49;'Raining';'Panasonic Camera'
'P1840364_3.jpg';'RP';7;80;'RP',7,80;24;'Raining';'Panasonic Camera'
'P1840365_1.jpg';'RP';7;80;'RP',7,80;24;'Raining';'Panasonic Camera'
'P1840366_1.jpg';'RP';7;80;'RP',7,80;24;'Raining';'Panasonic Camera'
'P1840367_1.jpg';'RP';7;80;'RP',7,80;24;'Raining';'Panasonic Camera'
'P1840368_1.jpg';'WD';28;2;'WD',28,2;57;'Raining';'Panasonic Camera'
'P1840368_2.jpg';'WD';28;3;'WD',28,3;58;'Raining';'Panasonic Camera'
'P1840369_1.jpg';'WD';28;3;'WD',28,3;58;'Raining';'Panasonic Camera'
'P1840369_2.jpg';'WD';28;2;'WD',28,2;57;'Raining';'Panasonic Camera'
'P1840370_1.jpg';'WD';28;2;'WD',28,2;57;'Raining';'Panasonic Camera'
'P1840371_1.jpg';'WD';28;2;'WD',28,2;57;'Raining';'Panasonic Camera'
'P1840371_2.jpg';'RP';13;1;'RP',13,1;31;'Raining';'Panasonic Camera'
'P1840372_1.jpg';'WD';23;1;'WD',23,1;49;'Raining';'Panasonic Camera'
'P1840372_2.jpg';'WD';36;1;'WD',36,1;62;'Raining';'Panasonic Camera'
'P1840373_1.jpg';'WD';23;1;'WD',23,1;49;'Raining';'Panasonic Camera'
'P1840373_2.jpg';'WD';36;1;'WD',36,1;62;'Raining';'Panasonic Camera'
'P1840374_1.jpg';'WD';36;1;'WD',36,1;62;'Raining';'Panasonic Camera'
'P1840374_2.jpg';'WD';23;1;'WD',23,1;49;'Raining';'Panasonic Camera'
'P1840375_1.jpg';'WD';23;1;'WD',23,1;49;'Raining';'Panasonic Camera'
'P1840375_2.jpg';'WD';36;1;'WD',36,1;62;'Raining';'Panasonic Camera'
'P1840375_3.jpg';'WD';27;5;'WD',27,5;54;'Raining';'Panasonic Camera'
'P1840376_1.jpg';'WD';27;5;'WD',27,5;54;'Raining';'Panasonic Camera'
'P1840377_1.jpg';'WD';27;5;'WD',27,5;54;'Raining';'Panasonic Camera'
'P1840378_1.jpg';'WD';23;1;'WD',23,1;49;'Raining';'Panasonic Camera'
'P1840378_2.jpg';'WD';36;1;'WD',36,1;62;'Raining';'Panasonic Camera'
'P1840378_3.jpg';'RP';6;5;'RP',6,5;16;'Raining';'Panasonic Camera'
'P1840379_1.jpg';'WD';23;1;'WD',23,1;49;'Raining';'Panasonic Camera'
'P1840380_1.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840382_1.jpg';'RP';7;50;'RP',7,50;21;'Day Light';'Panasonic Camera'
'P1840382_2.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840382_3.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840383_1.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840383_2.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840383_3.jpg';'RP';7;50;'RP',7,50;21;'Day Light';'Panasonic Camera'
'P1840384_1.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840384_2.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840384_3.jpg';'GI';9;1;'GI',9,1;1;'Day Light';'Panasonic Camera'
'P1840385_1.jpg';'RP';11;1;'RP',11,1;30;'Day Light';'Panasonic Camera'
'P1840386_1.jpg';'RP';11;1;'RP',11,1;30;'Day Light';'Panasonic Camera'
'P1840387_1.jpg';'RP';7;70;'RP',7,70;23;'Day Light';'Panasonic Camera'
'P1840387_2.jpg';'RP';8;1;'RP',8,1;27;'Day Light';'Panasonic Camera'
'P1840388_1.jpg';'WD';15;1;'WD',15,1;44;'Day Light';'Panasonic Camera'
'P1840388_2.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840388_3.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840388_4.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840389_1.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840389_2.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840389_3.jpg';'WD';15;1;'WD',15,1;44;'Day Light';'Panasonic Camera'
'P1840389_4.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840389_5.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840390_1.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840391_1.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840391_2.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840392_1.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840392_2.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840393_1.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840393_2.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840394_1.jpg';'WD';14;2;'WD',14,2;43;'Day Light';'Panasonic Camera'
'P1840394_2.jpg';'GI';9;1;'GI',9,1;1;'Day Light';'Panasonic Camera'
'P1840395_1.jpg';'GI';9;1;'GI',9,1;1;'Day Light';'Panasonic Camera'
'P1840395_2.jpg';'WD';14;2;'WD',14,2;43;'Day Light';'Panasonic Camera'
'P1840396_1.jpg';'GI';9;1;'GI',9,1;1;'Day Light';'Panasonic Camera'
'P1840397_1.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840397_2.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840398_1.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840398_2.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840399_1.jpg';'WD';36;1;'WD',36,1;62;'Night';'Panasonic Camera'
'P1840399_2.jpg';'WD';23;1;'WD',23,1;49;'Night';'Panasonic Camera'
'P1840400_1.jpg';'WD';23;1;'WD',23,1;49;'Night';'Panasonic Camera'
'P1840400_2.jpg';'WD';36;1;'WD',36,1;62;'Night';'Panasonic Camera'
'P1840402_1.jpg';'WD';36;1;'WD',36,1;62;'Night';'Panasonic Camera'
'P1840403_1.jpg';'WD';27;5;'WD',27,5;54;'Night';'Panasonic Camera'
'P1840404_1.jpg';'WD';36;1;'WD',36,1;62;'Night';'Panasonic Camera'
'P1840404_2.jpg';'WD';23;1;'WD',23,1;49;'Night';'Panasonic Camera'
'P1840405_1.jpg';'WD';23;1;'WD',23,1;49;'Night';'Panasonic Camera'
'P1840405_2.jpg';'WD';36;1;'WD',36,1;62;'Night';'Panasonic Camera'
'P1840406_1.jpg';'WD';36;1;'WD',36,1;62;'Night';'Panasonic Camera'
'P1840406_2.jpg';'WD';23;1;'WD',23,1;49;'Night';'Panasonic Camera'
'P1840407_1.jpg';'WD';28;2;'WD',28,2;57;'Night';'Panasonic Camera'
'P1840408_1.jpg';'WD';28;2;'WD',28,2;57;'Night';'Panasonic Camera'
'P1840408_2.jpg';'WD';15;1;'WD',15,1;44;'Night';'Panasonic Camera'
'P1840408_3.jpg';'WD';36;1;'WD',36,1;62;'Night';'Panasonic Camera'
'P1840408_4.jpg';'WD';23;1;'WD',23,1;49;'Night';'Panasonic Camera'
'P1840409_1.jpg';'WD';23;1;'WD',23,1;49;'Night';'Panasonic Camera'
'P1840409_2.jpg';'WD';36;1;'WD',36,1;62;'Night';'Panasonic Camera'
'P1840409_3.jpg';'WD';15;2;'WD',15,2;45;'Night';'Panasonic Camera'
'P1840409_4.jpg';'WD';28;2;'WD',28,2;57;'Night';'Panasonic Camera'
'P1840410_1.jpg';'WD';36;1;'WD',36,1;62;'Night';'Panasonic Camera'
'P1840410_2.jpg';'WD';23;1;'WD',23,1;49;'Night';'Panasonic Camera'
'P1840411_1.jpg';'WD';23;1;'WD',23,1;49;'Night';'Panasonic Camera'
'P1840411_2.jpg';'WD';23;1;'WD',23,1;49;'Night';'Panasonic Camera'
'P1840411_3.jpg';'WD';36;1;'WD',36,1;62;'Night';'Panasonic Camera'
'P1840411_4.jpg';'WD';36;1;'WD',36,1;62;'Night';'Panasonic Camera'
'P1840411_5.jpg';'WD';31;1;'WD',31,1;60;'Night';'Panasonic Camera'
'P1840412_1.jpg';'WD';31;1;'WD',31,1;60;'Night';'Panasonic Camera'
'P1840413_1.jpg';'RP';10;1;'RP',10,1;29;'Night';'Panasonic Camera'
'P1840413_2.jpg';'WD';15;1;'WD',15,1;44;'Night';'Panasonic Camera'
'P1840413_3.jpg';'RP';6;3;'RP',6,3;14;'Night';'Panasonic Camera'
'P1840413_4.jpg';'RP';6;3;'RP',6,3;14;'Night';'Panasonic Camera'
'P1840414_1.jpg';'RP';6;3;'RP',6,3;14;'Night';'Panasonic Camera'
'P1840414_2.jpg';'RP';6;3;'RP',6,3;14;'Night';'Panasonic Camera'
'P1840414_3.jpg';'RP';10;1;'RP',10,1;29;'Night';'Panasonic Camera'
'P1840414_4.jpg';'WD';15;1;'WD',15,1;44;'Night';'Panasonic Camera'
'P1840415_1.jpg';'WD';36;1;'WD',36,1;62;'Night';'Panasonic Camera'
'P1840415_2.jpg';'WD';23;1;'WD',23,1;49;'Night';'Panasonic Camera'
'P1840424_1.jpg';'WD';23;1;'WD',23,1;49;'Night';'Panasonic Camera'
'P1840424_2.jpg';'WD';36;1;'WD',36,1;62;'Night';'Panasonic Camera'
'P1840426_1.jpg';'RP';7;80;'RP',7,80;24;'Night';'Panasonic Camera'
'P1840426_2.jpg';'RP';6;5;'RP',6,5;16;'Night';'Panasonic Camera'
'P1840426_3.jpg';'WD';28;2;'WD',28,2;57;'Night';'Panasonic Camera'
'P1840427_1.jpg';'WD';28;2;'WD',28,2;57;'Night';'Panasonic Camera'
'P1840429_1.jpg';'WD';36;1;'WD',36,1;62;'Night';'Panasonic Camera'
'P1840429_2.jpg';'WD';23;1;'WD',23,1;49;'Night';'Panasonic Camera'
'P1840429_3.jpg';'RP';6;4;'RP',6,4;15;'Night';'Panasonic Camera'
'P1840429_4.jpg';'RP';6;4;'RP',6,4;15;'Night';'Panasonic Camera'
'P1840431_1.jpg';'WD';36;1;'WD',36,1;62;'Night';'Panasonic Camera'
'P1840431_2.jpg';'WD';23;1;'WD',23,1;49;'Night';'Panasonic Camera'
'P1840432_1.jpg';'GI';9;1;'GI',9,1;1;'Night';'Panasonic Camera'
'P1840434_1.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840435_1.jpg';'RM';1;7;'RM',1,7;4;'Day Light';'Panasonic Camera'
'P1840436_1.jpg';'RM';1;7;'RM',1,7;4;'Day Light';'Panasonic Camera'
'P1840437_1.jpg';'RM';1;7;'RM',1,7;4;'Day Light';'Panasonic Camera'
'P1840438_1.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840439_1.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840440_1.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840440_2.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840440_3.jpg';'RP';7;50;'RP',7,50;21;'Day Light';'Panasonic Camera'
'P1840440_4.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840441_1.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840441_2.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840441_3.jpg';'RP';7;50;'RP',7,50;21;'Day Light';'Panasonic Camera'
'P1840441_4.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840441_5.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840442_1.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840442_2.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840442_3.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840443_1.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840443_2.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840443_3.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840444_1.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840445_1.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840445_2.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840445_3.jpg';'WD';28;2;'WD',28,2;57;'Day Light';'Panasonic Camera'
'P1840446_1.jpg';'WD';28;2;'WD',28,2;57;'Day Light';'Panasonic Camera'
'P1840446_2.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840446_3.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840447_1.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840447_2.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840447_3.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840448_1.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840448_2.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840448_3.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840449_1.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840449_2.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840449_3.jpg';'RP';6;5;'RP',6,5;16;'Day Light';'Panasonic Camera'
'P1840450_1.jpg';'WD';23;1;'WD',23,1;49;'Day Light';'Panasonic Camera'
'P1840450_2.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840450_3.jpg';'GI';9;1;'GI',9,1;1;'Day Light';'Panasonic Camera'
'P1840450_4.jpg';'RP';7;80;'RP',7,80;24;'Day Light';'Panasonic Camera'
'P1840451_1.jpg';'RP';7;80;'RP',7,80;24;'Day Light';'Panasonic Camera'
'P1840452_1.jpg';'RP';7;30;'RP',7,30;19;'Day Light';'Panasonic Camera'
'P1840453_1.jpg';'RP';7;30;'RP',7,30;19;'Day Light';'Panasonic Camera'
'P1840454_1.jpg';'RP';7;30;'RP',7,30;19;'Day Light';'Panasonic Camera'
'P1840455_1.jpg';'WD';7;1;'WD',7,1;37;'Day Light';'Panasonic Camera'
'P1840456_1.jpg';'WD';7;1;'WD',7,1;37;'Day Light';'Panasonic Camera'
'P1840457_1.jpg';'WD';7;1;'WD',7,1;37;'Day Light';'Panasonic Camera'
'P1840458_1.jpg';'RP';1;1;'RP',1,1;6;'Day Light';'Panasonic Camera'
'P1840459_1.jpg';'WD';7;1;'WD',7,1;37;'Day Light';'Panasonic Camera'
'P1840460_1.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840460_2.jpg';'WD';36;1;'WD',36,1;62;'Day Light';'Panasonic Camera'
'P1840461_1.jpg';'RP';13;1;'RP',13,1;31;'Day Light';'Panasonic Camera'
'P1840462_1.jpg';'WD';28;2;'WD',28,2;57;'Raining';'Panasonic Camera'
'P1840463_1.jpg';'WD';23;1;'WD',23,1;49;'Raining';'Panasonic Camera'
'P1840463_2.jpg';'WD';36;1;'WD',36,1;62;'Raining';'Panasonic Camera'
'P1840464_1.jpg';'WD';36;1;'WD',36,1;62;'Raining';'Panasonic Camera'
'P1840464_2.jpg';'WD';23;1;'WD',23,1;49;'Raining';'Panasonic Camera'
'P1840466_1.jpg';'RP';2;1;'RP',2,1;7;'Raining';'Panasonic Camera'
'P1840467_1.jpg';'RP';2;1;'RP',2,1;7;'Raining';'Panasonic Camera'
'P1840468_1.jpg';'RP';2;1;'RP',2,1;7;'Raining';'Panasonic Camera'
'P1840469_1.jpg';'RP';2;1;'RP',2,1;7;'Raining';'Panasonic Camera'
'P1840470_1.jpg';'RP';2;1;'RP',2,1;7;'Raining';'Panasonic Camera'
'P1840470_2.jpg';'RP';2;1;'RP',2,1;7;'Raining';'Panasonic Camera'
'P1840471_1.jpg';'RP';2;1;'RP',2,1;7;'Raining';'Panasonic Camera'
'P1840472_1.jpg';'RP';2;1;'RP',2,1;7;'Raining';'Panasonic Camera'
'P1840473_1.jpg';'RP';2;1;'RP',2,1;7;'Raining';'Panasonic Camera'
'P1840475_1.jpg';'RP';7;70;'RP',7,70;23;'Raining';'Panasonic Camera'
'P1840476_1.jpg';'RP';7;70;'RP',7,70;23;'Raining';'Panasonic Camera'
'P1840477_1.jpg';'RP';7;70;'RP',7,70;23;'Raining';'Panasonic Camera'
'P1840478_1.jpg';'WD';36;1;'WD',36,1;62;'Raining';'Panasonic Camera'
'P1840478_2.jpg';'WD';23;1;'WD',23,1;49;'Raining';'Panasonic Camera'
'P1840479_1.jpg';'WD';36;1;'WD',36,1;62;'Raining';'Panasonic Camera'
'P1840479_2.jpg';'WD';23;1;'WD',23,1;49;'Raining';'Panasonic Camera'
'P1840479_3.jpg';'WD';23;1;'WD',23,1;49;'Raining';'Panasonic Camera'
'P1840479_4.jpg';'WD';36;1;'WD',36,1;62;'Raining';'Panasonic Camera'
'P1840480_1.jpg';'WD';36;1;'WD',36,1;62;'Raining';'Panasonic Camera'
'P1840480_2.jpg';'WD';23;1;'WD',23,1;49;'Raining';'Panasonic Camera'
'P1840480_3.jpg';'WD';23;1;'WD',23,1;49;'Raining';'Panasonic Camera'
'P1840480_4.jpg';'WD';36;1;'WD',36,1;62;'Raining';'Panasonic Camera'
'P1840481_1.jpg';'WD';36;1;'WD',36,1;62;'Raining';'Panasonic Camera'
'P1840481_2.jpg';'WD';23;1;'WD',23,1;49;'Raining';'Panasonic Camera'
'P1840481_3.jpg';'WD';23;1;'WD',23,1;49;'Raining';'Panasonic Camera'
'P1840482_1.jpg';'RP';6;4;'RP',6,4;15;'Raining';'Panasonic Camera'
'P1840483_1.jpg';'RP';6;4;'RP',6,4;15;'Raining';'Panasonic Camera'
'P1840484_1.jpg';'WD';28;3;'WD',28,3;58;'Raining';'Panasonic Camera'
'P1840485_1.jpg';'WD';28;3;'WD',28,3;58;'Raining';'Panasonic Camera'
'P1840486_1.jpg';'RP';7;80;'RP',7,80;24;'Raining';'Panasonic Camera'
'P1840486_2.jpg';'WD';28;2;'WD',28,2;57;'Raining';'Panasonic Camera'
'P1840487_1.jpg';'WD';28;2;'WD',28,2;57;'Raining';'Panasonic Camera'
'P1840488_1.jpg';'RP';6;4;'RP',6,4;15;'Raining';'Panasonic Camera'
'P1840488_2.jpg';'RP';6;4;'RP',6,4;15;'Raining';'Panasonic Camera'
'P1840488_3.jpg';'WD';23;1;'WD',23,1;49;'Raining';'Panasonic Camera'
'P1840488_4.jpg';'WD';36;1;'WD',36,1;62;'Raining';'Panasonic Camera'
