filename,Class ID,xmin,ymin,xmax,ymax
P1830927.jpg,62,1546,1692,1671,1816
P1830932.jpg,62,1866,1780,1899,1813
P1830933.jpg,62,1826,1670,1866,1710
P1830934.jpg,62,1677,1642,1736,1701
P1830940.jpg,62,2126,1655,2203,1747
P1830952.jpg,62,1924,1346,2013,1435
P1830953.jpg,62,1704,1437,1820,1552
P1830954.jpg,62,1594,1211,1793,1410
P1830955.jpg,62,1261,1062,1557,1357
P1830955.jpg,62,1194,1385,1223,1414
P1830960.jpg,62,325,1837,416,1925
P1830961.jpg,62,712,1678,844,1813
P1830963.jpg,62,50,2090,249,2285
P1830966.jpg,62,1875,1769,2054,1947
P1830967.jpg,62,2361,1593,2605,1837
P1830969.jpg,62,1280,1600,1357,1677
P1830970.jpg,62,1065,1907,1183,2024
P1830971.jpg,62,2864,1302,3309,1748
P1830974.jpg,62,1337,1580,1543,1787
P1840007.jpg,62,1702,1987,1794,2078
P1840008.jpg,62,1557,1809,1665,1917
P1840009.jpg,62,1310,1580,1469,1737
P1840019.jpg,62,2329,2203,2504,2382
P1840020.jpg,62,2870,1142,3476,1749
P1840021.jpg,62,51,682,1046,1622
P1840040.jpg,62,2249,1935,2313,2000
P1840041.jpg,62,2547,1746,2594,1826
P1840042.jpg,62,2902,1796,3085,1979
P1840043.jpg,62,2505,1590,2759,1844
P1840044.jpg,62,2714,1551,3023,1863
P1840055.jpg,62,754,1621,982,1847
P1840055.jpg,62,35,1916,125,2005
P1840056.jpg,62,937,1187,1252,1499
P1840056.jpg,62,396,1594,500,1693
P1840070.jpg,62,1655,1747,1763,1855
P1840071.jpg,62,1731,1839,1855,1967
P1840072.jpg,62,1531,1850,1737,2057
P1840073.jpg,62,1910,1518,2183,1793
P1840074.jpg,62,2376,1561,2924,2116
P1840081.jpg,62,1788,2052,1871,2133
P1840082.jpg,62,1461,1864,1567,1970
P1840083.jpg,62,1751,1631,1953,1835
P1840084.jpg,62,2221,1568,2631,1976
P1840089.jpg,62,3549,2010,3613,2084
P1840090.jpg,62,3664,1841,3760,1952
P1840091.jpg,62,3118,1412,3306,1622
P1840092.jpg,62,3418,1239,3821,1667
P1840094.jpg,62,593,2021,826,2253
P1840099.jpg,62,3385,1850,3427,1891
P1840100.jpg,62,3344,1800,3395,1849
P1840101.jpg,62,2260,2070,2328,2142
P1840102.jpg,62,2992,1682,3287,2011
P1840109.jpg,62,2050,1841,2113,1905
P1840110.jpg,62,2304,1770,2405,1871
P1840111.jpg,62,2398,1667,2559,1827
P1840112.jpg,62,2833,1343,3101,1613
P1840113.jpg,62,1711,1992,1758,2033
P1840114.jpg,62,1604,2230,1639,2265
P1840115.jpg,62,1676,2259,1708,2292
P1840116.jpg,62,2443,1656,2827,2044
P1840125.jpg,62,1087,1480,1211,1603
P1840126.jpg,62,641,1331,835,1518
P1840127.jpg,62,481,1310,727,1551
P1840128.jpg,62,2887,1784,2964,1861
P1840129.jpg,62,2809,1489,2955,1632
P1840130.jpg,62,3315,1517,3632,1831
P1840131.jpg,62,2343,1760,2482,1899
P1840132.jpg,62,2481,1714,2657,1886
P1840133.jpg,62,2264,1792,2487,2014
P1840134.jpg,62,1430,1655,1588,1818
P1840135.jpg,62,1316,1554,1550,1799
P1840136.jpg,62,852,1422,1261,1839
P1840170.jpg,62,2277,1710,2332,1760
P1840171.jpg,62,2339,1706,2460,1814
P1840172.jpg,62,2758,1228,3115,1550
P1840173.jpg,62,238,1936,639,2342
P1840178.jpg,62,1215,1794,1437,2017
P1840179.jpg,62,505,1495,899,1886
P1840181.jpg,62,1443,1718,1495,1756
P1840182.jpg,62,1727,1873,1783,1921
P1840183.jpg,62,1407,2799,1629,3020
P1840184.jpg,62,809,1978,1174,2348
P1840185.jpg,62,239,1831,786,2371
P1840186.jpg,62,2163,1783,2214,1846
P1840199.jpg,62,2559,1981,2630,2053
P1840200.jpg,62,2723,2134,2812,2222
P1840201.jpg,62,1385,1739,1608,1960
P1840226.jpg,62,1399,1611,1801,2011
P1840228.jpg,62,334,1773,750,2180
P1840230.jpg,62,2421,1645,2587,1809
P1840231.jpg,62,1,1970,188,2213
P1840231.jpg,62,2670,2066,2767,2163
P1840232.jpg,62,1924,1865,2112,2048
P1840233.jpg,62,1862,1752,2100,1988
P1840236.jpg,62,1402,1915,1560,2090
P1840237.jpg,62,1401,1697,1582,1866
P1840238.jpg,62,1134,1503,1382,1744
P1840239.jpg,62,717,1830,956,2069
P1840240.jpg,62,1622,1197,1863,1437
P1840245.jpg,62,2319,1455,2578,1716
P1840246.jpg,62,4267,1717,4592,2212
P1840258.jpg,62,205,867,830,1469
P1840259.jpg,62,84,735,781,1402
P1840269.jpg,62,1,1311,627,2183
P1840293.jpg,62,2420,2686,2485,2750
P1840294.jpg,62,1582,1835,1793,2051
P1840300.jpg,62,834,1490,1242,1872
P1840303.jpg,62,3211,2097,3633,2527
P1840325.jpg,62,2692,1570,2955,1825
P1840327.jpg,62,2673,1235,3127,1662
P1840328.jpg,62,2398,1547,2641,1785
P1840343.jpg,62,1400,1858,1540,2005
P1840349.jpg,62,1163,1351,1438,1687
P1840363.jpg,62,1437,1799,1667,2021
P1840364.jpg,62,1036,1595,1412,1971
P1840372.jpg,62,1015,1920,1160,2059
P1840373.jpg,62,1049,1722,1232,1905
P1840374.jpg,62,1120,1981,1359,2222
P1840375.jpg,62,672,1720,1075,2133
P1840378.jpg,62,701,1689,922,1903
P1840380.jpg,62,1493,1724,1862,2095
P1840382.jpg,62,697,1852,799,1952
P1840383.jpg,62,459,1658,592,1791
P1840384.jpg,62,1058,1781,1330,2046
P1840388.jpg,62,3061,2026,3171,2133
P1840389.jpg,62,3260,1898,3394,2031
P1840389.jpg,62,2163,1840,2279,1963
P1840391.jpg,62,209,1520,580,1889
P1840392.jpg,62,2653,1622,2813,1784
P1840393.jpg,62,3083,1684,3356,1951
P1840397.jpg,62,721,1991,1156,2430
P1840398.jpg,62,2787,1885,2974,2068
P1840399.jpg,62,1816,1886,2223,2289
P1840400.jpg,62,3109,1611,3357,1867
P1840402.jpg,62,959,1831,1277,2147
P1840404.jpg,62,1340,2117,1567,2344
P1840405.jpg,62,663,1838,1156,2322
P1840406.jpg,62,1193,1755,1450,2006
P1840408.jpg,62,2400,1774,2473,1863
P1840409.jpg,62,2214,1737,2309,1853
P1840410.jpg,62,1420,1881,1700,2200
P1840411.jpg,62,2674,2073,2896,2294
P1840411.jpg,62,1340,2175,1480,2309
P1840415.jpg,62,715,1530,1293,2092
P1840424.jpg,62,977,1893,1172,2076
P1840429.jpg,62,1397,1878,1554,2036
P1840431.jpg,62,2692,1730,3008,2044
P1840434.jpg,62,689,1188,1587,2105
P1840440.jpg,62,1517,2135,1607,2228
P1840441.jpg,62,1353,1997,1465,2115
P1840442.jpg,62,1193,1773,1357,1940
P1840443.jpg,62,653,1513,939,1797
P1840447.jpg,62,1011,2211,1127,2331
P1840448.jpg,62,732,1963,888,2119
P1840449.jpg,62,311,1719,564,1967
P1840450.jpg,62,1030,2391,1155,2515
P1840460.jpg,62,106,1777,223,1894
P1840463.jpg,62,1939,1716,2126,1897
P1840464.jpg,62,1258,1486,1515,1728
P1840478.jpg,62,1866,1858,2053,2050
P1840479.jpg,62,1078,1315,1392,1636
P1840479.jpg,62,3100,1630,3199,1729
P1840480.jpg,62,2858,1768,3077,1993
P1840480.jpg,62,3945,1886,4029,1973
P1840481.jpg,62,3351,1618,3732,1994
P1840488.jpg,62,1831,2172,1884,2239
P1840492.jpg,62,2395,1967,2546,2120
P1840493.jpg,62,2645,1764,2877,1987
P1840497.jpg,62,1955,1939,2297,2282
P1840498.jpg,62,1139,1544,1506,1953
P1840499.jpg,62,1134,1543,1503,1959
P1840500.jpg,62,1009,1452,1639,2167
P1840515.jpg,62,1800,2195,1852,2244
P1840516.jpg,62,1698,1842,1839,1978
P1840517.jpg,62,1184,1460,1377,1649
P1840518.jpg,62,1023,1452,1259,1684
P1840529.jpg,62,1982,2116,2127,2264
P1840530.jpg,62,2435,2171,2600,2338
P1840531.jpg,62,3627,1756,4125,2253
P1840559.jpg,62,2945,1652,3247,1949
P1840560.jpg,62,2527,1575,2950,1993
P1840564.jpg,62,1875,1404,2009,1540
P1840565.jpg,62,2118,1361,2274,1523
P1840566.jpg,62,2103,1685,2346,1927
P1840567.jpg,62,2842,1665,3279,2109
P1840595.jpg,62,994,1554,1432,1995
P1860073.jpg,62,262,2156,501,2395
P1860076.jpg,62,891,2029,1099,2239
P1860080.jpg,62,797,2341,873,2417
P1860081.jpg,62,2890,1974,3333,2417
P1860094.jpg,62,2692,1625,2730,1665
P1860095.jpg,62,3161,1783,3209,1828
P1860096.jpg,62,3235,1802,3295,1862
P1860097.jpg,62,3354,1841,3486,1973
P1860098.jpg,62,3651,1774,3810,1931
P1860100.jpg,62,3241,2121,3280,2159
P1860101.jpg,62,3022,2338,3070,2387
P1860103.jpg,62,2114,2129,2293,2313
P1860103.jpg,62,1645,2439,1729,2525
P1860104.jpg,62,616,905,1185,1465
P1860105.jpg,62,539,1797,758,2012
P1860110.jpg,62,1696,2134,1827,2264
P1860339.jpg,62,1078,1375,1211,1503
P1860340.jpg,62,587,1384,792,1586
P1860342.jpg,62,924,1253,1168,1491
P1860345.jpg,62,784,1204,1031,1444
P1860348.jpg,62,1407,1477,1661,1765
P1860349.jpg,62,2242,1481,2430,1644
P1860350.jpg,62,2419,1942,2550,2076
P1860351.jpg,62,2664,1944,2824,2104
P1860352.jpg,62,3117,2011,3369,2267
P1860353.jpg,62,1718,2425,1790,2509
P1860354.jpg,62,1591,2229,1722,2377
P1860355.jpg,62,1537,2171,1655,2293
P1860356.jpg,62,1477,2189,1647,2357
P1860365.jpg,62,2642,2146,2812,2313
P1860366.jpg,62,2947,2306,3201,2563
P1860369.jpg,62,3616,1561,3886,1864
P1860396.jpg,62,1359,1625,1746,2011
P1860397.jpg,62,1450,1558,2106,2229
P1860406.jpg,62,2618,1613,2770,1769
P1860407.jpg,62,2685,1570,2934,1819
P1860632.jpg,62,1939,2067,2020,2155
P1860633.jpg,62,2373,2015,2463,2113
P1860637.jpg,62,819,1839,1384,2436
P1860641.jpg,62,322,1934,446,2028
P1860643.jpg,62,1058,1582,1221,1747
P1860644.jpg,62,2572,1516,2783,1727
P1860647.jpg,62,2456,1803,2686,2036
P1860652.jpg,62,890,523,914,548
Screenshot (196).png,63,571,600,646,688
Screenshot (197).png,63,654,612,704,659
Screenshot (199).png,63,777,403,888,513
Screenshot (200).png,63,242,509,464,764
Screenshot (91).png,63,1431,537,1468,576
Screenshot (92).png,63,1502,540,1559,599
Screenshot (93).png,63,1710,542,1832,664
72.jpg,63,515,493,557,541
72.jpg,64,1291,503,1352,569
P1840287.jpg,65,2639,1109,2825,1294
P1840288.jpg,65,3051,875,3314,1136
P1840289.jpg,65,3182,838,3564,1220
P1860069.jpg,65,3019,2332,3267,2576
P1840514.jpg,66,3257,1671,3467,1880
P1840515.jpg,66,3309,1657,3644,1990
